policy,scenario,seed,theta,load_scale,V_nu,budget,goodput_mbps,its_fraction,claimed_its_fraction,mislabeled_fraction,mean_aos,mean_delay,mean_virt,mean_phys,phys_slope,final_lyap,manufactured_units,capability_units,manufacture_utilization,qkd_units,qkd_expired_frac,unroutable
aos_tqd,nominal,3,0.75,1.0,0.0,781.25,23.434878117913833,0.8646560612978625,0.7406089267733655,0.0,43.31946412775333,15.92432544362027,51411.35852170621,44727.38862895749,-0.03615064494374486,280142236.11971134,2630468.75,50625000.0,0.051959876543209875,7708619.022451131,0.6545549796247064,0
aos_tqd,nominal,4,0.75,1.0,0.0,781.25,23.68324829931973,0.8776487202963335,0.7432992837010574,0.0,40.60893294404683,6.188405682238774,36377.31391339025,33699.64609373884,2.5206407234252124,179000060.11980602,2239843.75,50625000.0,0.044243827160493826,8461147.899912776,0.6703232312596765,0
aos_tqd,nominal,5,0.75,1.0,0.0,781.25,23.69855442176871,0.8764838503262228,0.7438328638834567,0.0,41.90635414271643,4.812314676511393,36853.844625518155,33862.97858115433,1.3227292480492423,176281755.8716924,2146875.0,50625000.0,0.04240740740740741,8307400.655147573,0.6466225763068555,0
aos_tqd,nominal,6,0.75,1.0,0.0,781.25,23.488378684807255,0.8560041995004042,0.7416643537234363,0.0,48.39753085314453,15.114439361998352,45584.698401331116,42164.86416862435,-3.377009462433109,227834710.3617873,2507031.25,50625000.0,0.0495216049382716,8487731.8882254,0.663983960333954,0
aos_tqd,nominal,7,0.75,1.0,0.0,781.25,23.76955782312925,0.8742830226928535,0.744293993489071,0.0,43.14676090776075,9.839835866987816,38130.52873015594,33672.69734825831,0.8238190557271841,172172454.57282993,2469531.25,50625000.0,0.04878086419753087,8527060.05570553,0.6944299594839882,0
aos_tqd,nominal,8,0.75,1.0,0.0,781.25,23.10003613052719,0.8660501648455469,0.7366250401489512,0.0,48.90378965363725,9.212262807494998,40717.61489037325,35865.02073520387,17.954293280312935,428612813.917504,2248437.5,50625000.0,0.04441358024691358,8155398.329886582,0.6793074982070022,0
aos_tqd,nominal,9,0.75,1.0,0.0,781.25,23.73979591836735,0.8856711321250328,0.744224156458199,0.0,39.35655552718016,4.026736022967511,33131.35202830901,31188.836168508118,-0.008481128915505613,186034555.00939026,1802343.75,50625000.0,0.03560185185185185,8856943.888684418,0.6634628944569184,0
aos_tqd,nominal,0,1.0,1.0,0.0,781.25,23.011300892963757,1.0,1.0,0.0,8.978940190469157,21.8429231925417,61610.74813381644,54354.20697680578,-0.5929500417910446,397427026.75518346,0.0,50625000.0,0.0,8069043.770786265,0.6234517125125056,0
aos_tqd,nominal,1,1.0,1.0,0.0,781.25,23.352040816326532,1.0,1.0,0.0,6.108359553750786,6.306312475502365,49409.81665542892,42925.82756097295,0.6002957530752497,292372519.9310535,0.0,50625000.0,0.0,8038147.679626045,0.6430176592430691,0
aos_tqd,nominal,2,1.0,1.0,0.0,781.25,22.948412698412703,1.0,1.0,0.0,9.41820840309867,38.135604561835365,68347.76443612413,59266.74484519057,9.553818444052007,349935432.0863747,0.0,50625000.0,0.0,7866110.612809359,0.6060601695332418,0
