scheduler,scenario,seed,horizon_s,secure_goodput_bps,secrecy_outage_rate,rekey_events,mean_queue,mean_aos,max_aos,mean_z_l1,final_z_l1,max_z_edge,mean_lyapunov,final_lyapunov,key_inflow_bits,key_overflow_bits,key_overflow_frac,active_overflow_frac,pqc_utilisation,n_active_edges,weight_variant,k_max_bits,aos_T_a,load_scale,cg_mean_iters,cg_max_iters_used,cg_nonconverged,cg_gap_frac,cg_gap_max,key_blocked_edge_slots
aos_cg,weather,19,600,245000000.0,0.0,0,0.0,6.2594307195635155,305.6584981548956,3256723.554466222,4040574.193542716,2161954.858332037,333541913730289.6,516467891803763.56,4619447338.947988,1.6714149702666295e-06,3.6182141447406784e-16,8.788194242232949e-16,0.4117130374011106,31,W3,500000000,300.0,1.0,1.0,1,0,-1.1102230246251566e-17,3.3306690738754696e-16,0
aos_cg,relay_compromise,0,600,244113951.0315441,0.124,704,1922240707.61,18.3905811388854,420.0,14487595.481666056,33636773.365996934,11193883.938662177,3.980093909937531e+18,1.6603741795370643e+17,4861673609.064459,2.1545072003692493e-06,4.4316162984537443e-16,9.068668355382399e-16,0.42042522849406055,30,W3,500000000,300.0,1.0,1.0133333333333334,4,0,0.16034447990212833,0.49456285623314766,629
aos_cg,relay_compromise,1,600,245000000.0,0.082,499,958223389.1533333,16.559569804250987,420.0,13889047.206987532,13691231.882626047,15670920.528769292,1.7142575658894648e+18,7053318627977894.0,4955278005.317129,2.1831625922619224e-06,4.405731807416936e-16,1.0519032642362777e-15,0.4188343127365102,32,W3,500000000,300.0,1.0,1.0116666666666667,3,0,0.0702193423939616,0.4926927737113199,481
aos_cg,relay_compromise,2,600,240399918.34157044,0.126,579,2580777976.255,15.4980494455341,420.0,9421023.828807855,16484571.120425433,9368641.108746098,6.218386837282969e+18,3.819534354553847e+18,4875484398.01806,1.9865252980366677e-06,4.07451882903002e-16,9.412125651283817e-16,0.4153361488546772,30,W3,500000000,300.0,1.0,1.0083333333333333,3,0,0.1624816727409491,0.4954802798829224,579
aos_cg,relay_compromise,3,600,240422594.6256786,0.12866666666666668,588,2921610526.1233335,17.550430814975815,420.0,8840384.426756434,15091105.371272983,8327287.322952745,7.764668468170801e+18,3.7796054610203474e+18,4887087898.2024975,2.059359740918769e-06,4.2138790703482427e-16,9.699652083839338e-16,0.40864714695233806,29,W3,500000000,300.0,1.0,1.0083333333333333,3,0,0.16288840446654107,0.496048909392348,588
aos_cg,relay_compromise,4,600,243474984.25783265,0.12166666666666667,603,1601618636.385,16.57590010075603,420.0,14345882.670438064,24871601.147205934,13567105.14131967,2.840512937708479e+18,4.408079211243078e+17,4856467176.068578,1.8200311064688053e-06,3.747644204077917e-16,8.304831534596001e-16,0.4144298992389244,30,W3,500000000,300.0,1.0,1.0166666666666666,3,0,0.15930255931669923,0.4923299745688411,588
aos_cg,relay_compromise,5,600,243410637.20457646,0.12366666666666666,576,1889725186.6683333,16.890047063661253,420.0,14130853.192405615,32866786.86501534,12190921.496307617,3.744588221624743e+18,4.79666324260874e+17,4936282946.937528,2.2026792286800045e-06,4.46222238951385e-16,1.0751465960354613e-15,0.40918231279002976,30,W3,500000000,300.0,1.0,1.0166666666666666,4,0,0.16027346678410476,0.49369751870653733,573
aos_cg,relay_compromise,6,600,245000000.0,0.088,646,1055816343.4266666,18.542699729455524,420.0,15609841.193411468,22113699.525369547,15508644.102323,1.9966021736115666e+18,9451733059614540.0,4876614077.985512,2.0253099811150038e-06,4.1531069482365977e-16,8.847250914243835e-16,0.42227402814603926,31,W3,500000000,300.0,1.0,1.015,4,0,0.07299507427475789,0.48949294164770163,582
aos_cg,relay_compromise,7,600,240379596.63002935,0.12533333333333332,576,2636391326.733333,14.534383710832087,420.0,9888854.537271991,17335605.016926594,9531850.249651,6.458983089797425e+18,3.85401203734389e+18,4930233132.777229,1.9751244847353413e-06,4.0061482521065735e-16,9.276293476688036e-16,0.405233088510177,30,W3,500000000,300.0,1.0,1.005,3,0,0.16259122080988833,0.4951860717349189,576
aos_cg,relay_compromise,8,600,245000000.0,0.09333333333333334,482,1214148075.9266667,17.983446197482802,420.0,13211240.169388864,12773695.34821242,14207731.808546912,2.331664151574961e+18,4711551437837362.0,4889189761.362063,1.8248562839524928e-06,3.7324308791895043e-16,8.354483766396307e-16,0.4153591484421421,30,W3,500000000,300.0,1.0,1.0166666666666666,4,0,0.09135685064944758,0.4919260333438187,480
aos_cg,relay_compromise,9,600,245000000.0,0.10266666666666667,556,1083460271.08,14.64472236500077,420.0,14467486.050361035,19736261.05696693,15019561.043193609,1.7805747039031788e+18,1.7446707546897922e+16,5017269231.560202,2.143681592329909e-06,4.272606259288374e-16,9.727642416950251e-16,0.4198093209768535,32,W3,500000000,300.0,1.0,1.01,3,0,0.1209193079249861,0.4885640880720742,541
aos_cg,relay_compromise,10,600,242480017.26554942,0.124,577,2211010207.285,14.05392113520466,420.0,11503555.860705286,22602603.476483963,10941697.035933066,4.773355500690626e+18,1.1584226062552817e+18,4953951230.556372,1.9724917084150874e-06,3.981653465315926e-16,9.180168522233162e-16,0.41373812098254775,30,W3,500000000,300.0,1.0,1.0083333333333333,4,0,0.16197876548936885,0.49436952257892697,574
aos_cg,relay_compromise,11,600,244566600.94289505,0.121,576,1435124887.8766668,16.76552470594934,420.0,14747378.221504211,26928624.388775427,13522982.312344573,2.5507022519870566e+18,5.673439082300233e+16,4960045881.934219,2.270410299876069e-06,4.577397778003416e-16,1.0108365394411685e-15,0.42154521580607923,32,W3,500000000,300.0,1.0,1.015,3,0,0.15692545679142866,0.4922715105304809,570
aos_cg,relay_compromise,12,600,245000000.0,0.10466666666666667,582,1599352950.0483334,16.68173501751787,420.0,13776091.04734733,19732406.81535031,11603894.77832551,3.437085635655813e+18,8501880694721819.0,4977119486.699539,2.056788346749272e-06,4.1324873799909177e-16,9.459623229341025e-16,0.41569506995752553,30,W3,500000000,300.0,1.0,1.0116666666666667,3,0,0.11282006384077237,0.49453132044042925,559
aos_cg,relay_compromise,13,600,245000000.0,0.122,574,1842566665.3633332,16.667082413989235,420.0,14006561.930126106,31722393.378828675,11324165.824201383,3.7580719351831173e+18,2.256453499301255e+16,4893959450.127318,2.0089940970610828e-06,4.105048514467806e-16,9.640328299508055e-16,0.41516430017370964,31,W3,500000000,300.0,1.0,1.0083333333333333,3,0,0.1584230290644094,0.49413334864126957,569
aos_cg,relay_compromise,14,600,245000000.0,0.118,569,1309074680.455,16.879359530551444,420.0,13555275.834780943,24058107.302800376,13309980.99341409,2.1898625481131722e+18,2.277470524584099e+16,4998551459.299428,2.1049281430176887e-06,4.211076269109181e-16,9.904162212172107e-16,0.4130988050391696,32,W3,500000000,300.0,1.0,1.0133333333333334,3,0,0.1547134168988583,0.49167185935793634,567
aos_cg,relay_compromise,15,600,241119798.91702056,0.126,579,2593507583.595,15.889853507733784,420.0,10163055.658268495,19223074.157404073,8718457.57095326,6.355088201681273e+18,2.719999669836892e+18,4938864111.568943,2.3723068567349515e-06,4.803345067093442e-16,1.1852078281616845e-15,0.40527449726210985,31,W3,500000000,300.0,1.0,1.0066666666666666,3,0,0.16255914238696592,0.4956265455804425,579
aos_cg,relay_compromise,16,600,243395500.82275513,0.11866666666666667,622,1271690196.1166666,15.372737234606875,420.0,14261081.283874506,22661864.178308256,15218568.907980612,1.9421597449450985e+18,4.911525112124594e+17,4945582829.855494,1.6471331036882475e-06,3.330513632781226e-16,6.838851650046937e-16,0.4208016884322531,30,W3,500000000,300.0,1.0,1.015,5,0,0.158132864192704,0.4922704067860043,603
aos_cg,relay_compromise,17,600,245000000.0,0.09233333333333334,494,1130806265.755,15.18819475154896,420.0,15114351.226960631,24257333.137870718,14976617.085148195,2.1158824017392108e+18,1.1930710478639824e+16,4932831346.150059,2.054069969226191e-06,4.1640790553874036e-16,9.121256292821077e-16,0.4156117577158553,31,W3,500000000,300.0,1.0,1.0183333333333333,4,0,0.09040656999342594,0.49055515994959054,493
aos_cg,relay_compromise,18,600,245000000.0,0.096,649,1115188224.5366666,19.235879454938452,420.0,16543116.232721005,28090455.244543947,14415738.222459655,2.0240719882332698e+18,1.6833502844716434e+16,4805236453.058911,1.913841060741106e-06,3.9828239035413036e-16,9.305495104721565e-16,0.42800773722619434,33,W3,500000000,300.0,1.0,1.0116666666666667,3,0,0.09968884695035235,0.4909687722639875,566
aos_cg,relay_compromise,19,600,245000000.0,0.10166666666666667,733,1431916904.565,18.146946729752656,420.0,15450300.423131483,24533122.391730055,13000981.62506716,2.8671673227151555e+18,1.4176144635191312e+16,4890427764.315391,2.0780252042672785e-06,4.2491685889530373e-16,8.899894841310632e-16,0.429007702900258,30,W3,500000000,300.0,1.0,1.0166666666666666,4,0,0.10842621969093248,0.49349155294008473,658
aos_cg,traffic_surge,0,600,356300585.2391983,0.21266666666666667,1683,17452069575.911667,40.23032874558917,420.0,23199779.659352772,19622391.83214076,5054731.475271863,2.5165224280957e+20,4.8734036098100835e+20,4861673609.064459,1.6833562030416085e-06,3.462503529449275e-16,5.888590588424951e-16,0.5339801068323653,33,W3,500000000,300.0,1.0,1.015,2,0,0.31806962305908504,0.4997971065256981,1625
aos_cg,traffic_surge,1,600,362126499.4731655,0.18466666666666667,1732,15468118548.928333,42.121784723677884,420.0,22958780.194696024,15705081.932000406,6226693.793143126,2.1028244058073032e+20,3.8431996032367034e+20,4955278005.317129,1.6785512848560558e-06,3.38740083413066e-16,6.298492920878978e-16,0.5378113267225729,36,W3,500000000,300.0,1.0,1.015,2,0,0.3182798975713922,0.499692287072811,1679
aos_cg,traffic_surge,2,600,352833711.310698,0.21833333333333332,1565,18402119897.36,36.911952767003505,420.0,18831514.94984844,10487657.457737692,5515670.673581637,2.7233555097843837e+20,5.5444063109477827e+20,4875484398.01806,1.5772463157759375e-06,3.235055610919617e-16,5.727904683231094e-16,0.533584557220011,33,W3,500000000,300.0,1.0,1.02,2,0,0.3188475856092106,0.4998324272020952,1525
aos_cg,traffic_surge,3,600,352319095.0777213,0.22733333333333333,1953,18387666143.581665,42.3295476025278,420.0,18459308.174363848,9390749.850794442,5426407.434974131,2.8808542143917575e+20,5.6476886275427376e+20,4887087898.2024975,1.4667252341168545e-06,3.0012254018519404e-16,5.428341080223444e-16,0.5284613954101594,35,W3,500000000,300.0,1.0,1.0216666666666667,2,0,0.32219978784856645,0.4998028385430252,1809
aos_cg,traffic_surge,4,600,356269650.92449933,0.18466666666666667,1741,16406581460.436666,41.98010636318435,420.0,27524656.897566866,14094078.33590063,6143923.506466566,2.329618052791427e+20,4.8791906380835167e+20,4856467176.068578,1.5314266097234126e-06,3.153375806326643e-16,5.311786551818633e-16,0.5330788519672603,34,W3,500000000,300.0,1.0,1.02,2,0,0.3142220027711954,0.4996487015982808,1635
aos_cg,traffic_surge,5,600,356040637.2045765,0.198,1613,16957646701.413334,38.0693595508005,420.0,19997875.28550133,16502031.445149943,4964861.76420726,2.4437717803928735e+20,4.9222052650843e+20,4936282946.937528,1.5315721831887785e-06,3.102683131523015e-16,5.812518013567892e-16,0.5261566226538842,34,W3,500000000,300.0,1.0,1.0166666666666666,2,0,0.31648565637304726,0.4996464554382376,1566
aos_cg,traffic_surge,6,600,362787515.2831002,0.22133333333333333,2473,15676112719.753334,48.09282275617408,420.0,25416841.0872381,24945096.468369283,6232890.200545001,2.0716792674468292e+20,3.734078450077971e+20,4876614077.985512,1.5194553944518135e-06,3.1157999590557877e-16,4.971110093365699e-16,0.5363002427785931,34,W3,500000000,300.0,1.0,1.02,2,0,0.3161071445354494,0.4998266691566393,2083
aos_cg,traffic_surge,7,600,352832929.9633627,0.17933333333333334,1497,17535643287.405,36.01699585318629,420.0,18219021.54182132,12424898.682524612,4707156.08097173,2.7213046650386756e+20,5.544569549661407e+20,4930233132.777229,1.3940883375394955e-06,2.827631675815292e-16,4.915997424848316e-16,0.5217354211292853,33,W3,500000000,300.0,1.0,1.0216666666666667,2,0,0.3175989033640697,0.4996322303909916,1448
aos_cg,traffic_surge,8,600,362320979.34549206,0.23833333333333334,1850,16300381505.336666,44.35266257386171,420.0,22513494.36436365,15522357.461670589,5546738.144308186,2.1575801479153212e+20,3.810910032655719e+20,4889189761.362063,1.5105731137972433e-06,3.089618500257224e-16,5.232896579172868e-16,0.5354148816474675,33,W3,500000000,300.0,1.0,1.0183333333333333,2,0,0.3153020469457461,0.4996778871717352,1724
aos_cg,traffic_surge,9,600,359308647.25947523,0.19233333333333333,1546,15694840898.336666,36.59598690809257,420.0,23856775.972326297,16822795.508597936,6812631.293143141,2.161167408209968e+20,4.326232593590828e+20,5017269231.560202,1.723018464887087e-06,3.434175814303045e-16,6.05848143399359e-16,0.5336674855085355,35,W3,500000000,300.0,1.0,1.0166666666666666,2,0,0.3127677471346415,0.4996258224068255,1513
aos_cg,traffic_surge,10,600,354854017.2655494,0.188,1607,17294483951.986668,35.850546233305046,420.0,19906510.889363233,13568965.608953023,5048494.416528467,2.5825314215409117e+20,5.148115869254574e+20,4953951230.556372,1.4772421710350828e-06,2.981947343210272e-16,5.460350443140544e-16,0.5277229991804214,34,W3,500000000,300.0,1.0,1.02,3,0,0.3171535660519774,0.4996284344913764,1521
aos_cg,traffic_surge,11,600,357275934.27622837,0.19066666666666668,1689,16267542177.265,38.77515959980791,420.0,23660649.76787288,14238147.602462765,5777293.293461596,2.288066871789078e+20,4.692405403413293e+20,4960045881.934219,1.8630821837506417e-06,3.75617933401881e-16,6.417403199998199e-16,0.5343851192848277,35,W3,500000000,300.0,1.0,1.0166666666666666,2,0,0.3145059331654604,0.49965302574672366,1632
aos_cg,traffic_surge,12,600,360492848.9722551,0.19966666666666666,1758,16620595684.641666,41.042075017264985,420.0,21410992.03454757,21431222.092411555,4845145.555490906,2.347893543497033e+20,4.119760345442637e+20,4977119486.699539,1.4969179602530858e-06,3.007599002301092e-16,5.441147861247556e-16,0.5316647823217627,34,W3,500000000,300.0,1.0,1.0266666666666666,2,0,0.3178811659638197,0.49968626745876144,1690
aos_cg,traffic_surge,13,600,357778945.2455557,0.179,1618,16531501369.43,40.735622398243926,420.0,23440829.768981513,19554019.495424587,5851470.367055566,2.43130650750996e+20,4.6004177336197395e+20,4893959450.127318,1.4783221284706146e-06,3.020707759301429e-16,5.474623404981619e-16,0.5307050073918639,35,W3,500000000,300.0,1.0,1.02,2,0,0.3151765563970968,0.49964624657216683,1590
aos_cg,traffic_surge,14,600,357434479.4190901,0.16633333333333333,1351,15982736222.723333,36.460434979110794,420.0,22940036.481916193,14642577.40832198,6911675.008447433,2.2879809692619437e+20,4.663314231427739e+20,4998551459.299428,1.7390056826851758e-06,3.4790192655712026e-16,6.274562557046386e-16,0.5337282219173359,35,W3,500000000,300.0,1.0,1.0116666666666667,2,0,0.31406504372493416,0.49961934870511127,1329
aos_cg,traffic_surge,15,600,353189445.9634998,0.19,1333,18013844250.091667,33.44388973130673,414.0,18443962.420723062,10305622.667065317,6650437.318026245,2.7596674441404403e+20,5.4735547224059576e+20,4938864111.568943,1.8547261548818028e-06,3.7553698846203055e-16,7.108560793734607e-16,0.5282883545049283,36,W3,500000000,300.0,1.0,1.01,2,0,0.31962461901961414,0.4996468072936733,1324
aos_cg,traffic_surge,16,600,355864978.6864183,0.18933333333333333,1757,16706136284.87,38.88175744585754,420.0,23241178.574943993,13092124.907387674,6852473.577903395,2.3513519050272467e+20,4.9553463563890826e+20,4945582829.855494,1.3887256500311196e-06,2.8080121146645463e-16,4.835829020095134e-16,0.5327789424178311,35,W3,500000000,300.0,1.0,1.0183333333333333,2,0,0.31789920216119033,0.49970082633145463,1671
aos_cg,traffic_surge,17,600,361130001.7433598,0.19066666666666668,1985,15724514499.35,42.282791547367864,420.0,23769000.713417906,20253571.329974297,7652737.517113548,2.1288559344550858e+20,4.0107676671881e+20,4932831346.150059,1.6076990645430556e-06,3.2591810903849794e-16,5.774664599836505e-16,0.5298623392104626,34,W3,500000000,300.0,1.0,1.0266666666666666,2,0,0.3137235499442963,0.49967928689277763,1704
aos_cg,traffic_surge,18,600,357777003.1110177,0.25733333333333336,2376,16766600566.593334,48.487371510343706,420.0,28724799.326052055,20083352.985354915,6497247.754481218,2.2662653086404136e+20,4.600788446487323e+20,4805236453.058911,1.5499240362260025e-06,3.2254896327512745e-16,5.942943186481939e-16,0.542742801258492,36,W3,500000000,300.0,1.0,1.0183333333333333,3,0,0.31595073229199006,0.49982221545708083,2120
aos_cg,traffic_surge,19,600,360264184.8516623,0.19166666666666668,1644,16406353172.696667,41.9459168908005,420.0,26000023.503778417,22055178.882577326,5996176.993575741,2.260196955161164e+20,4.159257684874918e+20,4890427764.315391,1.7228857131189855e-06,3.5229754862971003e-16,5.692233557682628e-16,0.538802710346728,34,W3,500000000,300.0,1.0,1.02,2,0,0.31566619955657954,0.4996787717152318,1601
aos_cg,coalition_partition,0,600,239062585.2391982,0.10933333333333334,453,2594251796.11,9.663971401954383,420.0,9114642.958661366,37585820.72250736,14977662.471882928,7.620038271192721e+18,6.381034360340277e+18,4861673609.064459,2.293321557711448e-06,4.717144222589546e-16,1.075253419588177e-15,0.3819926624052633,29,W3,500000000,300.0,1.0,1.005,2,0,0.07918747999086377,0.49553103121496944,440
aos_cg,coalition_partition,1,600,244035971.51989818,0.103,457,1691820707.7433333,10.837796156094976,420.0,12031701.981075825,46182999.48464154,19866758.522710178,4.0977466490467046e+18,2.2401190826221946e+17,4955278005.317129,2.4218722096680523e-06,4.887459809660178e-16,1.2479977813837768e-15,0.39162407838906327,32,W3,500000000,300.0,1.0,1.0216666666666667,6,0,0.07646847438122896,0.4914731943863092,434
aos_cg,coalition_partition,2,600,235503257.85061437,0.11,443,3039502772.2466664,9.109625026552418,420.0,7221942.328834197,22891103.275594104,11758017.776544303,1.0185766988486615e+19,1.6250495020247206e+19,4875484398.01806,1.9307241601040914e-06,3.9600663287712557e-16,1.0153895896611933e-15,0.37398883683957407,29,W3,500000000,300.0,1.0,1.005,2,0,0.07995303101813736,0.49642345301407886,436
aos_cg,coalition_partition,3,600,235767761.74438798,0.11266666666666666,441,3236735018.11,9.662188570306341,420.0,6488677.184277564,25783477.140241615,10734658.785385195,1.129614595214872e+19,1.535888978699563e+19,4887087898.2024975,2.0663546646701044e-06,4.22819214164354e-16,1.0943439298541781e-15,0.37513797933871434,30,W3,500000000,300.0,1.0,1.005,2,0,0.08052920360246286,0.49686993785538114,439
aos_cg,coalition_partition,4,600,238610984.25783265,0.103,431,2252311858.695,9.357430627539221,420.0,9904649.172334211,32280094.724080086,15285600.043437438,6.107548780934999e+18,7.378100231618232e+18,4856467176.068578,1.8613621836961743e-06,3.832749437427455e-16,9.235516922170018e-16,0.3824171588265277,29,W3,500000000,300.0,1.0,1.01,4,0,0.07894620627859612,0.49466683318311233,422
aos_cg,coalition_partition,5,600,238710801.77659816,0.105,415,2404780732.133333,9.341364464999327,420.0,10049533.537491806,38514589.76451197,14402180.93159999,6.826648967883802e+18,7.155534481991264e+18,4936282946.937528,2.2826165370082308e-06,4.624160651942302e-16,1.2147177481063672e-15,0.37838903673233504,30,W3,500000000,300.0,1.0,1.01,5,0,0.07949618881576068,0.4954322767674074,415
aos_cg,coalition_partition,6,600,245000000.0,0.1,440,1539884383.2733333,11.669100823934405,420.0,12882582.081157316,53846958.23813834,19353793.47207008,3.600014984854578e+18,6.93993437907077e+16,4876614077.985512,2.0093583535406084e-06,4.120396491105274e-16,9.50487284352837e-16,0.39019913323191746,30,W3,500000000,300.0,1.0,1.0183333333333333,5,0,0.07129653310616155,0.490839528632815,421
aos_cg,coalition_partition,7,600,235600929.9633627,0.10833333333333334,426,3033579930.5466666,9.343711231871987,420.0,7490494.980413819,26698021.322768033,10743006.095073013,1.0346959804383543e+19,1.5918368075964377e+19,4930233132.777229,2.254335720200823e-06,4.572472861807536e-16,1.1658005166600963e-15,0.3717581489902747,29,W3,500000000,300.0,1.0,1.0033333333333334,2,0,0.08050967068847041,0.4967422229944093,425
aos_cg,coalition_partition,8,600,244747646.01215872,0.102,439,1702073863.9716666,11.662039079097067,420.0,11733782.393961616,45369141.25268373,18158548.520416863,4.1643138283799864e+18,6.194473853032474e+16,4889189761.362063,1.9146797996889907e-06,3.916149491312823e-16,9.406566587544028e-16,0.38934862372514845,30,W3,500000000,300.0,1.0,1.0216666666666667,5,0,0.07671018840435899,0.49271925356891555,423
aos_cg,coalition_partition,9,600,240585541.46115658,0.10466666666666667,431,2174912197.215,9.384524380203045,420.0,9968107.362638772,37560163.876837455,16856935.352837253,5.818404198974259e+18,3.5452554613608653e+18,5017269231.560202,2.017621988685374e-06,4.0213548358017086e-16,9.914085956768787e-16,0.38663361428520016,30,W3,500000000,300.0,1.0,1.005,3,0,0.07857882439509176,0.4945225364372219,425
aos_cg,coalition_partition,10,600,237362017.26554942,0.108,423,2799373797.278333,9.167669717468382,420.0,8439410.823256174,32192282.962133806,12382203.118668359,8.939485093127291e+18,1.0525320082119848e+19,4953951230.556372,1.7390935400673117e-06,3.5105180877446714e-16,9.078609285525913e-16,0.37654971397932213,30,W3,500000000,300.0,1.0,1.0083333333333333,3,0,0.07980354841117705,0.4964066375833933,423
aos_cg,coalition_partition,11,600,239279934.2762284,0.10533333333333333,446,2275520534.6716666,9.404067055441534,420.0,9998813.959735412,34450657.978893265,16374934.075377693,6.165870198649154e+18,5.924268966749882e+18,4960045881.934219,2.5395134112260465e-06,5.119939354745924e-16,1.2470269418175358e-15,0.3857515424808036,30,W3,500000000,300.0,1.0,1.01,4,0,0.07867550272020901,0.49447669048806586,431
aos_cg,coalition_partition,12,600,243340182.30558842,0.10633333333333334,438,2090293528.1266668,10.513787327903968,420.0,10921463.05131538,46281620.51789242,17038899.856912445,5.556150176493526e+18,5.4743566993638246e+17,4977119486.699539,2.0396643805042913e-06,4.0980820049728147e-16,1.0173517907235161e-15,0.383654692756011,29,W3,500000000,300.0,1.0,1.0183333333333333,5,0,0.07809578637526163,0.4944067743415407,432
aos_cg,coalition_partition,13,600,240120278.57888907,0.107,441,2489006796.3516665,10.482413561376625,420.0,9670262.475293089,39329765.66814934,14467404.771269532,7.258572170124216e+18,4.32307549697412e+18,4893959450.127318,1.9350740056797862e-06,3.9540049838979446e-16,1.006371860153863e-15,0.38281616227309784,30,W3,500000000,300.0,1.0,1.0066666666666666,3,0,0.07951150996342582,0.4957705445050532,431
aos_cg,coalition_partition,14,600,239099146.08575678,0.10866666666666666,436,2472309621.42,9.192940733841443,420.0,8790591.311667267,32285194.95527596,16708890.442478027,7.063533629373656e+18,6.300407021360552e+18,4998551459.299428,2.4620103148489687e-06,4.925447571953239e-16,1.2377837773314337e-15,0.3888301766420442,30,W3,500000000,300.0,1.0,1.01,3,0,0.07871644756769595,0.4949508797841331,435
aos_cg,coalition_partition,15,600,235844779.2968331,0.11166666666666666,433,3153158579.116667,8.983062414021722,420.0,6861148.700967881,26841651.50032822,11499965.358771862,1.0818071449767604e+19,1.5105767058963012e+19,4938864111.568943,2.3800248287741965e-06,4.818972085502728e-16,1.2617100712353143e-15,0.3819397336493136,31,W3,500000000,300.0,1.0,1.0083333333333333,3,0,0.08007447293380261,0.4966433895217307,433
aos_cg,coalition_partition,16,600,238275500.82275513,0.101,416,2135713301.2316666,8.303519447116608,420.0,10037318.607692748,32036927.65016065,16446756.226900827,5.637455379592937e+18,8.174334679443798e+18,4945582829.855494,1.8881291907746345e-06,3.8178092567298167e-16,8.77455865283978e-16,0.38465749528610665,29,W3,500000000,300.0,1.0,1.0133333333333334,3,0,0.07864543111103721,0.49396187878093945,411
aos_cg,coalition_partition,17,600,243806668.41002655,0.099,416,1612197768.1283333,11.429628923668224,420.0,12979859.067241073,52539469.427334875,18218846.923652288,3.7592241437159496e+18,3.207016029043873e+17,4932831346.150059,2.0594960146169683e-06,4.175078915325879e-16,9.971571152085164e-16,0.3819271111414847,30,W3,500000000,300.0,1.0,1.0166666666666666,3,0,0.07738826046157406,0.49218078921157915,406
aos_cg,coalition_partition,18,600,242995989.63309866,0.104,509,1862104549.5266666,11.565886503285965,420.0,12012578.748859815,51471139.18390252,18300748.66922456,4.5482936166186266e+18,7.872070406581663e+17,4805236453.058911,1.8787791304930579e-06,3.909857816251825e-16,1.004341078958252e-15,0.38929581774224625,32,W3,500000000,300.0,1.0,1.0183333333333333,5,0,0.07794267130670772,0.4929450796785022,470
aos_cg,coalition_partition,19,600,243825783.24406677,0.10566666666666667,441,2003200217.4716666,10.387099602668343,420.0,11333859.62232188,49674334.07252094,17217766.386026725,5.25576536635213e+18,3.08713657293078e+17,4890427764.315391,2.293783040753142e-06,4.690352564842041e-16,1.0931694603378814e-15,0.39107428036113295,30,W3,500000000,300.0,1.0,1.0183333333333333,4,0,0.07791789313327295,0.49421703074980594,430
aos_ideal,nominal,0,600,224599633.93185475,3.9836666666666667,12172,9867529825.086666,176.6482286444866,420.0,50508449.44701302,53153943.707582824,6698192.348151209,3.071337129620975e+18,3.653938639688857e+18,4861673609.064459,8.720091205401127e-07,1.7936397846911717e-16,2.0670829533910726e-16,0.8677154352943038,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,1,600,228219515.816847,3.972,12124,9283710022.355,175.89899656536622,420.0,50205571.849431306,55490785.82934899,6382502.563911249,2.668408819279984e+18,3.6274717988080113e+18,4955278005.317129,8.142897464646914e-07,1.6432776235580314e-16,1.893284189099782e-16,0.8679508512345283,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,2,600,228570874.7269881,3.886,11876,8824916067.058332,176.42799278683685,420.0,49641387.104941905,58061087.771200545,5613982.680190386,2.2759153684274872e+18,3.177028697095733e+18,4875484398.01806,7.829554888871826e-07,1.6059029728522215e-16,1.8593206595124644e-16,0.8637041516406906,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,3,600,226588260.31246665,3.955,12060,9340676758.05,175.76006078102358,420.0,52056365.94559249,58958832.00396146,6870731.383082081,2.709227888671181e+18,3.2071425573468406e+18,4887087898.2024975,7.901127718560962e-07,1.6167353407879257e-16,1.86569992716857e-16,0.8665570048242007,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,4,600,227409078.65364048,3.8996666666666666,11888,9216438843.626667,175.25317887012028,420.0,52584253.004477106,56789843.07218257,5935668.110760716,2.6532535073057065e+18,3.2495605598221563e+18,4856467176.068578,6.698247026178837e-07,1.379242725902911e-16,1.5929186893796815e-16,0.8658588383064416,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,5,600,225916203.6497794,3.800666666666667,11609,9493459201.091667,175.97114650703526,420.0,56011236.410863705,68664331.53356428,9873427.802470801,2.8950135528795827e+18,3.4700518169105137e+18,4936282946.937528,7.800135777280559e-07,1.5801638320023304e-16,1.8211253243450963e-16,0.8676853870946961,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,6,600,226632675.1000302,3.8423333333333334,11717,9061494702.505,175.72909104153626,420.0,54013547.244645625,64847083.5518551,7067242.376632936,2.5073294354612654e+18,3.7967331325358643e+18,4876614077.985512,7.751267842199551e-07,1.5894773952261433e-16,1.8338071715416235e-16,0.866763648813697,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_ideal,nominal,7,600,225994043.52002352,3.892,11877,8995932845.586666,175.78552469466484,420.0,50170494.241847076,55775587.240262784,6983345.8918095995,2.5912397640239457e+18,5.402787826789083e+18,4930233132.777229,7.740208912266042e-07,1.5699478511081964e-16,1.807758202101292e-16,0.8684501330340133,36,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
