t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
231,49677311.5358967,3,0.0,1957307.822954009,46716937334,49.4661106186016,120.0,6
232,78274409.18734033,5,0.0,1959355.5831860304,46883662926,75.29401674568452,120.0,8
233,47168439.552835375,3,0.0,1953872.6819077516,47081494485,40.00828852647711,120.0,5
234,55795402.70725712,3,0.0,1964965.1943776454,47270699082,80.20034070291086,120.0,4
235,56312325.30488832,3,0.0,1955009.3238629373,47459386757,38.688891728594584,120.0,5
236,53496587.14073417,3,0.0,1965246.6165590563,47650890170,69.58097803324264,120.0,4
237,63750768.73899942,4,0.0,1954158.8882989532,47832139401,35.23415504169205,120.0,6
238,79188211.79200983,5,0.0,1957362.7661445534,47997951190,74.07018768168199,120.0,8
239,32478693.25225927,2,0.0,1958128.6943009703,48210472497,45.15632341240928,120.0,5
240,54881600.10258763,3,0.0,1969886.924004079,48400590896,74.4125625697927,120.0,4
241,51521245.510834984,3,0.0,1963050.2460636245,48594069651,34.18941432041134,120.0,4
242,53496587.14073417,3,0.0,1973287.538759743,48785573064,68.04202781322796,120.0,4
243,80101229.30603278,4,0.0,1951101.9856191298,48950471835,35.63389686394077,120.0,7
244,79188211.79200983,5,0.0,1951518.1437760065,49116283622,58.737854442671356,120.0,8
245,32478693.25225927,2,0.0,1952284.0719324239,49328804929,48.900561147573264,120.0,5
246,54881600.10258763,3,0.0,1964944.401639543,49518923329,71.15562879077318,120.0,4
247,47504202.833558284,3,0.0,1961595.0243711513,49716419126,33.53214003997993,120.0,4
248,53496587.14073417,3,0.0,1973526.8706101403,49907922539,66.9368926064809,120.0,4
249,89196163.58423607,4,0.0,1946678.8128150776,50063726375,34.905635827728105,120.0,7
250,79188211.79200983,5,0.0,1948789.5245148246,50229538164,57.46939531770023,120.0,8
251,51846576.75078476,3,0.0,1938640.7070614258,50422691588,38.58062327020216,120.0,6
252,54881600.10258763,3,0.0,1952995.5903114155,50612809988,69.11321053714421,120.0,4
253,47504202.833558284,3,0.0,1953226.5959970106,50810305784,31.67962537705556,120.0,3
254,53496587.14073417,3,0.0,1966534.6255471604,51001809197,63.92522726509795,120.0,3
255,85445285.53680155,4,0.0,1944788.0095745123,51161363911,32.52501072023583,120.0,5
256,79188211.79200983,5,0.0,1948339.0202141292,51327175700,49.500407442321205,120.0,6
257,51846576.75078476,3,0.0,1939502.2704431803,51520329124,33.97801411993038,120.0,5
258,54881600.10258763,3,0.0,1955297.4526330393,51710447523,62.524235975720025,120.0,3
259,47504202.833558284,3,0.0,1955464.342689925,51907943320,30.072208374914563,120.0,3
260,53373065.912932046,3,0.0,1968758.9693290715,52099570254,61.90478980763057,120.0,3
261,85321765.22457503,4,0.0,1946998.950246728,52259248489,31.646114137111983,120.0,5
262,79064694.22651012,5,0.0,1950536.557577957,52425183795,48.29857893525148,120.0,6
263,51846578.58193597,3,0.0,1941659.5982792291,52618337216,34.20897582880702,120.0,5
264,54634561.3092858,3,0.0,1957468.182982706,52808702654,61.53668213226725,120.0,3
265,46639551.49221657,3,0.0,1958104.1771103097,53007063103,30.048752889811357,120.0,3
266,53373069.575234465,3,0.0,1971398.8033520712,53198690034,61.305407314684686,120.0,3
267,85321766.14015062,4,0.0,1949638.7836736494,53358368268,31.47752771230248,120.0,5
268,79064694.22651012,5,0.0,1953176.3910048786,53524303574,47.9811559232237,120.0,6
269,51846578.58193597,3,0.0,1943125.6132960592,53717456995,34.35905600082052,120.0,5
270,54634561.3092858,3,0.0,1956747.9095766684,53907822434,61.21897391546065,120.0,3
271,46639550.57664097,3,0.0,1955159.3109608686,54106182883,30.417828129468294,120.0,3
272,53373069.575234465,3,0.0,1966618.7738211723,54297809813,61.148900487720745,120.0,3
273,85321766.14015062,4,0.0,1943023.5907612927,54457488046,32.04367496438621,120.0,5
274,79064694.22651012,5,0.0,1944726.034711064,54623423354,48.47765739160271,120.0,6
275,51403132.49504413,3,0.0,1934110.145990708,54817020221,35.82724968027171,120.0,5
276,52865478.57047193,3,0.0,1948274.8108551055,55009154742,61.145673015953186,120.0,3
277,47082056.34178212,3,0.0,1946595.0845868243,55207072686,34.53722695483615,120.0,4
278,51603046.51466988,3,0.0,1958246.1991152663,55400469640,61.07642187641534,120.0,3
279,63612066.91205004,4,0.0,1947495.0375534361,55581857572,33.81674319193107,120.0,5
280,77283387.30493706,5,0.0,1951083.60679852,55749574184,64.84830391362564,120.0,7
281,26947474.45482275,2,0.0,1962977.1932522058,55967626709,54.95241840294474,120.0,3
282,51603046.51466988,3,0.0,1972306.673441848,56161023663,61.067536426724246,120.0,3
283,38762876.16751753,2,0.0,1973721.445797165,56367260787,39.64232762032816,120.0,3
284,51603046.56265113,3,0.0,1983050.9259920132,56560657741,61.01190795408801,120.0,3
285,45695345.730294354,3,0.0,1982651.2211198653,56759962396,35.51673510643722,120.0,4
286,77283387.3529183,5,0.0,1983819.7609352535,56927679008,56.30148725347065,120.0,6
287,91761896.7171035,3,0.0,1956255.760367964,57080917111,38.729003923443045,120.0,5
288,52870180.27518794,3,0.0,1966847.299355434,57273046930,61.018250360510784,120.0,3
289,27177698.61787961,2,0.0,1973892.6380848852,57490869231,42.9954250113023,120.0,3
290,51603046.56265113,3,0.0,1981299.4102023905,57684266185,60.97232847557814,120.0,3
291,55290238.98385947,4,0.0,1981335.9669006811,57873975947,46.83380698967964,120.0,5
292,51603046.56265113,3,0.0,1991372.9220478805,58067372901,60.93385767856174,120.0,3
293,53442381.76119428,4,0.0,1992487.9011120466,58258930519,45.648545615949786,120.0,5
294,51603046.56265113,3,0.0,2002524.8562592464,58452327472,60.90022792302324,120.0,3
295,53442381.76119428,4,0.0,2004220.8480507757,58643885090,45.00073404072163,120.0,5
296,51603046.56265113,3,0.0,2014838.8159253383,58837282043,60.85380986986119,120.0,3
297,53442381.76119428,4,0.0,2016450.1639560377,59028839662,44.587304925606176,120.0,5
298,51603046.56265113,3,0.0,2026709.9577802469,59222236615,60.810897353151496,120.0,3
299,53442381.76119428,4,0.0,2028047.775521422,59413794234,44.297734864814366,120.0,5
300,51603046.56265113,3,0.0,2038307.5693456316,59607191188,60.771724197251785,120.0,3
301,53442381.76119428,4,0.0,2039645.3870868066,59798748805,44.084490784928086,120.0,5
302,51603046.56265113,3,0.0,2049905.1809110162,59992145759,60.73923073607562,120.0,3
303,53442381.76119428,4,0.0,2051242.998652191,60183703376,43.92068059789925,120.0,5
304,51603046.56265113,3,0.0,2061502.7924764003,60377100330,60.71215506296024,120.0,3
305,53442381.76119428,4,0.0,2062840.610217576,60568657949,43.79082526506247,120.0,5
306,51603046.56265113,3,0.0,2073100.4040417846,60762054901,60.689559391523005,120.0,3
307,53442381.76119428,4,0.0,2074438.2217829605,60953612521,43.68536680103877,120.0,5
308,51603046.56265113,3,0.0,2084698.0156071691,61147009475,60.67073557683498,120.0,3
309,63196032.69364738,4,0.0,2086055.400750016,61328813440,43.61497297706309,120.0,5
310,69809595.63964877,4,0.0,2092146.5836391812,61504003845,48.735504549296834,120.0,4
311,50063691.07515716,3,0.0,2100949.86158469,61698940154,37.64507885985089,120.0,3
312,99433305.43540531,5,0.0,2092844.7837000526,61844506849,44.324456174641455,120.0,5
313,50063691.07515716,3,0.0,2101187.472949472,62039443158,38.02519040927036,120.0,3
314,90459712.39735597,5,0.0,2096891.8095964317,62193983445,44.61780450970827,120.0,5
315,50062991.19818412,3,0.0,2105415.4264607406,62388920454,38.4970437799406,120.0,3
316,90445619.5847973,5,0.0,2101210.3040144024,62543474836,45.219351576279,120.0,5
317,50062291.32121107,3,0.0,2109734.376527782,62738412543,39.642739080179936,120.0,3
318,90445619.5847973,5,0.0,2105446.538550663,62892966924,47.44372543597125,120.0,6
319,50062291.32121107,3,0.0,2113887.8955332614,63087904632,46.37658381493033,120.0,4
320,86560354.64090893,5,0.0,2111286.370465816,63246344278,52.215220407283816,120.0,6
321,50062291.32121107,3,0.0,2119727.727448414,63441281987,36.76936989634429,120.0,3
322,90293280.39483353,5,0.0,2116215.0472528245,63595988707,52.16809308781614,120.0,6
323,50063084.168064654,3,0.0,2125365.6146356417,63790925623,36.75972658230918,120.0,3
324,93384073.79577297,5,0.0,2121852.5903224936,63942541547,48.513113884939415,120.0,6
325,56242292.429382786,3,0.0,2131002.9856465324,64131299256,36.760343323280416,120.0,3
326,96473281.50300524,5,0.0,2126484.531924965,64279825974,46.31993921897527,120.0,5
327,43173297.71995255,2,0.0,2143011.7578305667,64481652676,60.95088295934145,120.0,2
328,87899820.33574027,5,0.0,2141644.7578439927,64638752857,45.52289158829838,120.0,5
329,77420316.01700276,3,0.0,2143120.6084767664,64806332540,60.45155172968901,120.0,4
330,73062803.89698532,4,0.0,2148974.0774602485,64978269737,48.887954852456986,120.0,4
331,60616858.17644251,3,0.0,2156209.4155251128,65162652879,41.2676064247465,120.0,4
332,101300582.70042768,5,0.0,2149293.6944946405,65306352295,46.04822219831427,120.0,5
