t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
311,202210917.3438009,1,0.0,4816576.307288259,1342156684,39.55727633638895,311.41862725034474,1
312,202210917.3438009,1,0.0,4816576.307288259,1384945767,39.648185427298046,312.41862725034474,1
313,202210917.3438009,1,0.0,4816576.307288259,1427734850,39.73909451820713,313.41862725034474,1
314,202210917.3438009,1,0.0,4816576.307288259,1470523932,39.830003609116226,314.41862725034474,1
315,202210917.3438009,1,0.0,4816576.307288259,1513313015,39.92091270002532,315.41862725034474,1
316,202210917.3438009,1,0.0,4816576.307288259,1556102098,40.011821790934405,316.41862725034474,1
317,202210917.3438009,1,0.0,4816576.307288259,1598891180,40.1027308818435,317.41862725034474,1
318,201246932.84256956,1,0.0,4816785.5053137,1642644247,40.19358002813112,318.41829755492665,1
319,201246932.84256956,1,0.0,4816890.10432642,1686397315,40.28448911904022,319.41829755492665,1
320,201246932.84256956,1,0.0,4816890.10432642,1730150382,40.3753982099493,320.41829755492665,1
321,201246932.84256956,1,0.0,4816890.10432642,1773903449,40.466307300858396,321.41829755492665,1
322,201246932.84256956,1,0.0,4816890.10432642,1817656516,40.55721639176749,322.41829755492665,1
323,201246932.84256956,1,0.0,4816890.10432642,1861409583,40.648125482676576,323.41829755492665,1
324,201246932.84256956,1,0.0,4816890.10432642,1905162650,40.73903457358567,324.41829755492665,1
325,201246932.84256956,1,0.0,4816890.10432642,1948915718,40.829943664494756,325.41829755492665,1
326,201246932.84256956,1,0.0,4816890.10432642,1992668785,40.92085275540385,326.41829755492665,1
327,201246932.84256956,1,0.0,4816890.10432642,2036421852,41.01176184631294,327.41829755492665,1
328,201246932.84256956,1,0.0,4816890.10432642,2080174919,41.10267093722203,328.41829755492665,1
329,201246932.84256956,1,0.0,4816890.10432642,2123927986,41.19358002813112,329.41829755492665,1
330,201263962.65635523,1,0.0,4816886.4086203035,2167664024,41.28449017720655,330.4183033748415,1
331,201263962.65635523,1,0.0,4816884.560767245,2211400061,41.375399268115636,331.4183033748415,1
